Target Class,Predicted Class
0,0.44955271503573385
1,0.7699453597694899
0,0.448194657232157
1,0.4701792917105014
0,0.48069776705603895
0,0.4997039404021751
1,0.5984780673785632
1,0.6682144441018038
1,0.44673672793331487
0,0.6806767376683931
0,0.4733650538331265
0,0.8514133872204049
0,0.4819923886104733
0,0.4807449775168093
0,0.45253656421004257
1,0.7649471151423815
0,0.5620436675388337
0,0.5313564593914308
1,0.5269370230576366
1,0.6032029980914825
0,0.4716096548612158
0,0.477904619827931
1,0.7502502676556103
1,0.6997449196679196
0,0.4538969563642355
1,0.6285622010901629
1,0.4868864608903527
1,0.443599136841717
1,0.46118898490048427
0,0.4815785106912173
1,0.6050941552891492
0,0.4810190324329256
0,0.46823534303867936
0,0.467530466655805
1,0.47057523258593
0,0.48437026437988195
1,0.4733972949388713
1,0.4629820001815149
0,0.44984054355838826
1,0.45982513987654783
0,0.47918683914886123
1,0.7466977132972421
0,0.43477184511950207
0,0.46470829136621944
0,0.45625489218246995
1,0.5167483556786021
1,0.5482555173708797
0,0.4758897690345003
0,0.4641597026702956
0,0.48153108137275186
1,0.503907523191818
1,0.7157757100461838
0,0.4805033042150831
0,0.4812634894327541
1,0.44497955626471236
0,0.4693266613456161
0,0.47817592082301325
1,0.6431266926167644
0,0.4781632160075126
1,0.6365306329839017
1,0.45888743047797953
0,0.4702418881415688
0,0.6680122323682556
1,0.8076408528371244
1,0.46204335962636295
1,0.46787183029353546
1,0.47656512761945985
1,0.4767823731292516
1,0.7650185879186561
1,0.8960788064216465
1,0.6869177815042142
0,0.4553434893393901
0,0.4472861106503149
1,0.7414402682000371
0,0.4692841672084841
0,0.4507500473389299
0,0.5809335455375172
1,0.5143251489563408
0,0.476535061426808
1,0.47426100635567364
1,0.47353311100608814
1,0.7413640483408946
1,0.535499332962002
0,0.45670528034573105
0,0.44864365378096727
1,0.47053163981091833
0,0.47707453547487216
0,0.4786464162728355
1,0.6942645514668297
1,0.8069167018533258
1,0.47122382923380707
