Target Class,Predicted Class
0,0.058648065299715106
0,0.1996722381456733
0,0.18452056430281885
0,0.18621685299507285
0,0.20764029613636475
0,0.14117515293922334
0,0.16770580497271084
0,0.18280443509891625
1,0.807309241918651
1,0.7804524353123944
0,0.18284464428738487
0,0.20091626799845508
0,0.17531571609634458
0,0.052821058360595
0,0.17984759616936927
0,0.06642389162006566
0,0.2449450263255831
0,0.05017525300480347
0,0.17272122155332467
1,0.806578024832224
0,0.16673047868089125
0,0.21539473841786477
1,0.8104880081826986
1,0.8165588325794854
0,0.05907535464499229
0,0.1863632827523272
0,0.1668495874981747
1,0.8334813549672966
0,0.05018104066923608
0,0.1820342867262356
0,0.1929151146828
1,0.806780408580129
0,0.14191225934692703
1,0.816562424223548
0,0.28258851864365647
1,0.8371668847527398
0,0.05267253974921799
1,0.7867069055392497
1,0.8008130435078636
1,0.8018286778949091
0,0.19971170153762938
0,0.2142562742299243
0,0.048696882425640825
1,0.7735300000058625
1,0.8175563168002536
0,0.21431805277558927
0,0.1509597731123654
0,0.2132119197067886
0,0.15431398924779233
0,0.05360545715812875
0,0.04631036698693145
1,0.8343367431494997
0,0.21956562800147564
1,0.8301363346225011
0,0.20320739885529546
0,0.1796760255313874
0,0.20367929013887318
0,0.25752765966958296
0,0.04886840688566398
0,0.19465335863557787
0,0.169060863687012
1,0.813965944366574
0,0.047471355121497395
1,0.7943218114885873
0,0.05508680515713756
1,0.8239140742956674
0,0.18287856480159925
1,0.7760179619229298
0,0.14887294987174984
0,0.06608245894928476
0,0.20522992370669635
0,0.05217518779730193
1,0.8119155926839188
1,0.8175583150076889
1,0.8356250237353652
1,0.7738292858391875
0,0.21633147048258952
0,0.22403029534087093
0,0.2778723330146951
1,0.830201199619795
0,0.170898662333881
1,0.8023466715907047
1,0.8189083558437796
0,0.18558013820205796
0,0.2903237631711723
0,0.2801358325036496
1,0.8119168591935586
0,0.18625968099398713
1,0.8119695971930707
0,0.20262123303910606
1,0.8082596942572515
0,0.0487555066342017
0,0.22342850149242988
0,0.16026860261716513
0,0.06546091604152292
1,0.8164279628789755
0,0.05359228760984546
0,0.25055406070828357
1,0.8314077036720315
1,0.8152498816926308
0,0.16356804733597674
