Target Class,Predicted Class
0,0.26022239013439613
0,0.35049096282397024
0,0.5092583652223239
0,0.5324728676044542
0,0.4264451850694489
0,0.5096074708716399
0,0.3887279357746361
0,0.5138653772941066
1,0.3534811903819532
1,0.3175659350805408
0,0.3914757959709093
0,0.3238008997407739
0,0.2847810860309241
0,0.3780482638259058
0,0.2677613064664284
0,0.3370103087988111
0,0.3877291254735176
0,0.3391028043557509
0,0.5153410492604957
1,0.3993947520727359
0,0.3780753222148109
0,0.3878381657655506
1,0.3540134116984484
1,0.5093266636693168
0,0.41641717417770285
0,0.3313016272549458
0,0.47767495566555596
1,0.45410784376261565
0,0.3632276888583074
0,0.3486345369118264
0,0.49585004993037535
1,0.31823937472902264
0,0.4210709121110088
1,0.44710525549133573
0,0.42430055742537476
1,0.5377531495497957
0,0.48236705337647307
1,0.3073956016343854
1,0.4036337509090571
1,0.33290566753034845
0,0.38608980869352955
0,0.30952111634063445
0,0.34082686943637536
1,0.28145319305245137
1,0.4098202331466152
0,0.4155756202321177
0,0.3522385095286031
0,0.3100939381466321
0,0.3944874429493143
0,0.3878086592383803
0,0.30132804376280026
1,0.4865252416938556
0,0.46361171584887717
1,0.4081364047290388
0,0.33995628013307294
0,0.5142861492666676
0,0.29754511051051574
0,0.47628896111893926
0,0.4058618155274934
0,0.4073477216200085
0,0.41915159435909966
1,0.4653541320588854
0,0.3236121340704183
1,0.36890697320006466
0,0.3653087778860494
1,0.38322241157852815
0,0.45043290811161835
1,0.35430183327390197
0,0.4142545931616187
0,0.4524621810535486
0,0.4121589937716225
0,0.3601889872335014
1,0.3818786347682669
1,0.3754957499526366
1,0.5069740065368593
1,0.2598727962526668
0,0.30444517409969424
0,0.4453619543981141
0,0.3411587568416271
1,0.49754433313271446
0,0.4359208759979973
1,0.2980045414638127
1,0.3770310881029579
0,0.42234303752651453
0,0.41511979651869374
0,0.5012116515450334
1,0.46070327890952784
0,0.35021806837436065
1,0.3497927554236572
0,0.3685769601892833
1,0.35450493158405505
0,0.3190213468271002
0,0.36271417245308024
0,0.30817998139531655
0,0.38248354971188314
1,0.4359477836880156
0,0.4886302269763199
0,0.3791148550182379
1,0.4296412213313084
1,0.37154964397500145
0,0.38145044491952246
0,0.3106813546016092
0,0.3923121665012454
0,0.32222420668079144
0,0.3151213698245637
0,0.38984931432748243
0,0.3715550850022584
1,0.372781219424794
0,0.418776224771857
0,0.35756012938473947
1,0.3749997811209461
1,0.3282368733844855
1,0.27443215400983995
0,0.43217192576865454
0,0.32376143438842653
0,0.3142515675725283
0,0.33350457659800603
1,0.42083963864734714
0,0.370694682835071
0,0.26543921753153105
0,0.3338381492775194
0,0.3396986780900082
1,0.29626452682084453
0,0.5660513371754483
1,0.4572191689436852
1,0.28482053881382613
0,0.4619000774198219
0,0.53184436330949
0,0.3195483104395094
0,0.2891706093044771
1,0.2931996095257269
0,0.5489367072217224
0,0.33681661219617903
0,0.5136697158342153
0,0.5022253238017967
0,0.3048557298486664
0,0.48013696539329637
0,0.46364175850475137
0,0.32115758040146486
1,0.4408261261501575
1,0.5405009311259795
0,0.38165524156643227
0,0.48816567091138996
0,0.3111101739609676
1,0.5367197265542569
0,0.4487424090454862
1,0.4148248220845885
1,0.40213477274027865
0,0.3115223461910747
0,0.44309333974488485
0,0.34042750636675523
0,0.36413758425452936
1,0.4521023323605697
0,0.448144264283831
0,0.25181799568720437
0,0.38628226217499445
1,0.32989623365635273
1,0.38925144738175527
0,0.3846653133891446
0,0.4390050324881323
0,0.38942329754368915
0,0.3754391212595367
1,0.33148465253912235
0,0.494426785255631
0,0.2682160903235733
1,0.4787273522971004
0,0.3950991353024254
0,0.23542951965746428
0,0.3081974447326175
0,0.32706373339938566
0,0.42586806780127867
1,0.3551434014798002
0,0.28999793826501447
1,0.4071822777770142
1,0.2797279596870157
0,0.39015634990961184
0,0.4103967660607194
1,0.4642514402201423
0,0.3524612439502885
0,0.42530906141681374
1,0.3612504943984188
0,0.3723590182926359
0,0.4876014773616406
0,0.394724422288644
0,0.5446782138123313
0,0.3866218169206678
0,0.2808121969759387
0,0.40950080174736564
0,0.39929086276743614
1,0.411984133418972
0,0.45808645820109484
0,0.3117827013665005
0,0.34721216487018136
1,0.30433925533353584
0,0.30539706922742876
0,0.3022337043486347
0,0.35049531884753177
0,0.45125128010959586
0,0.5024083291494942
1,0.26347419482176865
0,0.45334024684765295
0,0.378311810249409
1,0.44039405633847617
1,0.3023854390939986
0,0.25558184342637263
0,0.33324399436601776
0,0.37354260669482653
0,0.48482557067901194
1,0.40806600795678666
0,0.431941410406485
1,0.45848556244267724
1,0.42908499819625034
1,0.34581797124223174
0,0.4657781642604994
0,0.31489741148408745
1,0.275935702382609
0,0.44422297337075467
1,0.37910606541475395
0,0.4671550100222088
1,0.468251143738436
1,0.43601103307638023
0,0.39548880471615716
0,0.22476121045360978
0,0.2774319698045674
0,0.4340486247144799
0,0.2846337349095588
1,0.3675941859180429
0,0.35935708829090274
0,0.3310584317203466
0,0.4047318465418572
0,0.4282467886892517
1,0.39577219308668266
1,0.4388469076856523
1,0.5072202037876111
0,0.41653485118817246
1,0.3722770142051036
1,0.2953598121146129
0,0.40151973554525894
1,0.3786786479827
1,0.3449749601817912
1,0.33565501486815763
1,0.573013035319469
0,0.3507799885582462
1,0.4395571594049605
0,0.412072249742124
