Target Class,Predicted Class
0,0.027615161827280278
1,0.9770301415565098
1,0.9893869922860277
1,0.9305493882667181
0,0.05532895278243077
1,0.9701883694365558
1,0.7597177419897778
0,0.006211110623434885
1,0.977837521095198
0,0.021585023352683048
0,0.15949457336905074
0,0.04905015179317678
0,0.18848519678274983
0,0.004864884830184775
0,0.002685221468589042
1,0.9396759671301947
0,0.018961093604184128
1,0.8246933275230219
1,0.9831094005447812
1,0.01953161947936679
0,0.09043249243256679
1,0.9740668453808897
0,0.04423369995815026
1,0.8823931946461903
0,0.023478638966873952
1,0.9903799455888692
1,0.983382368177834
0,0.024742780628110733
1,0.813802896328142
0,0.02467670987880064
0,0.05352198421044061
0,0.19567080230284328
1,0.8502103982485063
1,0.9851840799303724
0,0.007623424582207468
1,0.7065124516288375
0,0.06942261378266135
1,0.9334672365184584
0,0.04445522218016642
1,0.9473128494097247
0,0.005429902824474675
1,0.9849547596818052
1,0.9575261939206521
0,0.007390512652248896
1,0.811056274405793
0,0.014332291323414634
1,0.9793867255983981
1,0.7785167261622283
1,0.006169110443223536
0,0.08659462358207877
0,0.004528154966915281
1,0.940091535345045
1,0.7591543853961632
1,0.8525151088374552
0,0.02226457234010483
1,0.008018859093965174
1,0.041224005017264385
1,0.994420651795701
1,0.9151573669792956
0,0.0027423014761965496
0,0.009292664033386352
1,0.41010423524718054
0,0.006439338893833706
1,0.3976480317552913
1,0.9868866371614896
1,0.9892284788143124
0,0.012594563763609306
0,0.003843309723605452
1,0.9521349747739459
1,0.9889361847860684
0,0.0017358534622424124
0,0.12227814249828077
0,0.00830270490847503
0,0.0003021271853619777
0,0.030742579883916363
1,0.9826441022410721
0,0.00553513743527667
1,0.8462994236063514
0,0.03188361054652601
1,0.5536058598049832
0,0.0037056300851740494
0,0.014738585229583864
1,0.9863844262916928
0,0.0005959573135894067
1,0.9467071642896083
0,0.049908779399367185
0,0.004232774103376443
1,0.9770559174746668
1,0.9970014069359753
0,0.0006125029926500544
0,0.0002935631370070376
0,0.05809146835294428
0,0.01167315744915523
0,0.030096260944259087
1,0.8624987602569341
1,0.7874190708296666
0,0.07050138763427471
0,0.000367581080740785
1,0.9039183529027203
0,0.008987741009222902
0,0.01044009039545706
0,0.01832353857239469
1,0.9412693315454365
0,0.005077900213364747
0,0.0025077375313289803
0,0.0002576540623984165
0,0.05300083928300521
0,0.011260929789917114
1,0.9273735871143862
1,0.9838777077895765
0,0.08751659566845284
1,0.9624886509588987
1,0.7657428399961448
0,0.03824019469837008
1,0.9712790876303444
1,0.7570693250866597
0,0.02003868505141913
1,0.9623922398947837
1,0.9741850853585815
1,0.9722191150308964
0,0.0003292903942993482
0,0.00321639017120273
1,0.9546190751812065
0,0.000500561007537497
1,0.8931392444244824
1,0.889765078706828
0,0.009842582788974723
1,0.550327970991447
0,0.009229966662720376
1,0.9541071735059107
0,0.0005385676974867699
1,0.9816276455917239
1,0.966631593865353
0,0.004271098658728886
1,0.9493344153501929
0,0.03980448427205394
1,0.9637651050520141
1,0.981477849082879
0,0.0071622831629558565
0,0.031869153196347914
1,0.7146834486957009
1,0.8854545656157261
0,0.0559302611514284
1,0.9345530335429099
1,0.9161941988146901
0,0.0006712294990408285
1,0.9237110918969178
1,0.9712359790943379
1,0.9244285258883641
0,0.03421845213750587
0,0.0003999528736005385
1,0.6747239000801797
1,0.9674684929311099
1,0.9730094225889618
0,0.030657299777947566
0,0.040245551659602
1,0.6283818376631455
0,0.0380674366674249
0,0.0005411497358750719
1,0.9250398989464907
0,0.06160841326430432
1,0.965454296795919
0,0.023427608733139513
1,0.9699299045760439
1,0.8611759157612539
0,0.11417455449377854
0,0.0006861698178690016
1,0.991652735831159
0,0.06909650388569048
0,0.02884118571593109
1,0.8483144386322247
1,0.9794887994180889
1,0.9397041960131254
0,0.07295395091895494
0,0.011875080983420667
0,0.06968591358901464
1,0.00298408333356762
0,0.006430442441588946
0,0.05194342583534281
1,0.8589445047977627
0,0.007812174553985931
0,0.0009620188354671798
1,0.9497581539837426
1,0.9663267448034256
0,0.0002744106363553449
1,0.9821147193747933
1,0.952677525142555
1,0.8030113128895734
0,0.0005263798667324023
1,0.9933771018938126
1,0.9899714699403919
0,0.020253012068025718
1,0.9701213820210655
1,0.9640358888455953
1,0.9919807732797251
1,0.8566987309628654
1,0.9409338689748507
0,0.02588716060617551
0,0.026024227236103925
0,0.03426825865497137
0,0.08732962456503415
0,0.00045362403375062775
1,0.9599639223652827
1,0.952689288257277
1,0.005132877190187661
1,0.7818182000906112
1,0.9120646829619675
0,0.0004013734745528491
1,0.9832923500985945
0,0.0003539982892619789
1,0.8896648580324403
1,0.2818285437388651
0,0.01470547906777791
1,0.892292368301382
0,0.03595183125696293
1,0.8804429429828562
0,0.022539749373467217
0,0.11920103186452094
0,0.00033947932057315104
1,0.983891010712992
0,0.012533063798218188
1,0.9531620930100032
1,0.9759606489492955
1,0.9338533663966582
1,0.9049746362464893
1,0.9184230498539147
0,0.007008495866132049
1,0.9423558966225237
1,0.9436429629775602
0,0.011991318213618965
1,0.6890644069625383
1,0.8104356451025119
0,0.0003158362160962649
1,0.9625771511479648
0,0.05539014102960155
0,0.010984188357595582
1,0.9158409945462974
0,0.0010926436314659738
0,0.004169289168286004
0,0.04757581317142322
1,0.9917988924781396
1,0.9832008324865827
1,0.9930963687466003
0,0.01680067323201739
0,0.011153410556588802
0,0.04168846591008239
1,0.644903266133056
0,0.005975824715876375
1,0.8756059400139923
1,0.0038159424772939363
1,0.7307090828784032
0,0.06638667877453196
1,0.4859599992634899
1,0.9877137821888036
1,0.6475883263757822
1,0.8284910662547237
0,0.00046165810506040297
1,0.9963836199110863
0,0.03203570912572939
0,0.005452283544132093
0,0.004004146708193492
0,0.0005813017090007185
0,0.11401620435676102
0,0.0003823089360867672
0,0.064774168505952
0,0.005283985931880672
1,0.8929531257474936
0,0.0004167269240885657
0,0.012225910188938705
1,0.9863479224246372
1,0.9127220131183205
1,0.8657821568024524
0,0.025899644881211978
1,0.6963807119824521
1,0.9240198382865107
1,0.9933428302753329
1,0.94014710994379
0,0.018170138230818065
0,0.015314777989890107
0,0.00036465226853115324
1,0.9868843230962082
1,0.638703032559082
1,0.9949303902459322
1,0.9533547635483544
1,0.010726759686027132
1,0.9920161550702116
0,0.00469602143172433
1,0.932206196501909
0,0.012301245653267292
0,0.017488388817776222
1,0.5832311186844633
1,0.9642673212556947
1,0.971527184747002
1,0.004881071654390949
1,0.9916666620834945
1,0.8945370771763205
1,0.9769120407815325
1,0.9794432954231111
1,0.8277489973286515
0,0.24941714442123367
0,0.003092885498415412
0,0.09112039069378487
1,0.993565761095868
0,0.01325635776033627
1,0.011626541997387479
0,0.020573908790641075
1,0.3354997323635376
1,0.9578608691672033
0,0.008210528464700079
1,0.9791387925231333
1,0.9864918400890406
0,0.09055386339871424
1,0.8941814343184796
1,0.947509079223396
0,0.006406083991999469
0,0.03185948219454207
1,0.9174211953994004
1,0.8230824294882427
0,0.0034307106207855523
1,0.9783503330241567
0,0.011098779561178893
1,0.9784385340920971
0,0.15304282357353105
0,0.016796153716691388
1,0.9933401629379781
1,0.7290789847440645
0,0.06896256722996738
1,0.9957297515510508
1,0.338841200317545
1,0.9882478820001922
1,0.8334287347382938
1,0.7040808659217191
1,0.9711655911974114
0,0.025248966801635332
0,0.00742795021317223
0,0.009373916676260724
0,0.008594337395573018
0,0.007841426191244102
0,0.004465086331826828
0,0.010280065176721292
0,0.0005778726377590585
1,0.4771796429464754
1,0.864019637790293
1,0.9863922068867386
0,0.03977721973174703
0,0.018054174785553517
0,0.015800318395630824
1,0.9946028231225043
1,0.9791928786858367
1,0.9833782329703427
1,0.8974961178475238
1,0.9335303382922899
1,0.9584392769563945
0,0.00996757139748269
1,0.9166270939783598
1,0.9733567887080172
1,0.9832655140301216
1,0.9007930693168547
0,0.00034041113435147297
0,0.010371405512584121
1,0.0020206903059347167
1,0.9487808084773542
1,0.9355752716340898
1,0.9920565976990411
0,0.0004717216592269156
0,0.014002804344686348
0,0.01231121386214659
1,0.015602564283470758
0,0.0008270759789286002
1,0.6358783915057278
0,0.028597574508348187
1,0.9903711897105489
0,0.0053892085933811805
1,0.6161017369830921
1,0.7719963155833026
1,0.9964996091829383
