Target Class,Predicted Class
0,0.006056597040676585
1,0.99768658380835
1,0.9982321588416351
1,0.9883750378977438
0,0.012932637779633136
1,0.9964115797450821
1,0.6320635661158129
0,0.003461221168544325
1,0.9973419962374722
0,0.004645807345603739
0,0.03300200362674075
0,0.016982954856459197
0,0.1488012578235424
0,0.0036643423192277307
0,0.003181809274681741
1,0.993966314585876
0,0.00451933704074591
1,0.8844768635187523
1,0.9976498701398241
1,0.005923428769240802
0,0.01607491243658297
1,0.995912070848835
0,0.011090921290514139
1,0.9471683984962812
0,0.005822357115521891
1,0.9975934858766897
1,0.9960716495418633
0,0.0045702893408968905
1,0.935067472209803
0,0.005422206894054203
0,0.010985666069516627
0,0.051955317168487225
1,0.9201812796688119
1,0.9963852068362913
0,0.004366200192513087
1,0.8629199665617558
0,0.017998510583901395
1,0.9941033937382433
0,0.00615014075024095
1,0.9936341694599891
0,0.0032912978982853978
1,0.9968943460443784
1,0.9940475332591696
0,0.003486412695217547
1,0.9692626865215175
0,0.0054247831020459575
1,0.995897637185736
1,0.8923129584744116
1,0.005462221877231802
0,0.028197065334381582
0,0.0034092932139561044
1,0.993238951160418
1,0.8322025777316012
1,0.9558394347301938
0,0.0072121494030036645
1,0.004088850423532537
1,0.011273577720118295
1,0.9982299525288884
1,0.9887526475025609
0,0.003631253346039015
0,0.004055458970834888
1,0.13010089728417146
0,0.0038969291081629885
1,0.053608161629856536
1,0.9974501089032496
1,0.9975240391922421
0,0.004863278880042953
0,0.0032120852294734775
1,0.995405834053062
1,0.9979639012082449
0,0.003247135300447566
0,0.10649151752801839
0,0.0034537338158895543
0,0.0026143162502627344
0,0.005796023983679662
1,0.99694181474187
0,0.003646944416442072
1,0.8602434534775641
0,0.004778798315430936
1,0.15973514408487863
0,0.0038039504830623275
0,0.0038416728679268705
1,0.9968733426141044
0,0.0027189978478120522
1,0.9921673413032864
0,0.01070595131115485
0,0.004652824635238746
1,0.9973199711578948
1,0.9983652435067625
0,0.0026660154478588176
0,0.0025614471694814815
0,0.008427753048319562
0,0.004826465726325408
0,0.007500709265501942
1,0.9061237412204354
1,0.9636887994716665
0,0.009629262885757347
0,0.002668492225946112
1,0.9905056247294849
0,0.004998618664156955
0,0.003919615200084458
0,0.006028832218952046
1,0.9907074024174414
0,0.004504679142605335
0,0.0034908650567107933
0,0.0025461554420537253
0,0.01637757682985858
0,0.0061806028913830345
1,0.9943238935929454
1,0.9968658541333002
0,0.012692267926570959
1,0.9963196951799715
1,0.7991617137188983
0,0.008548017414351313
1,0.9973415736399706
1,0.9215208479597213
0,0.00469801442728625
1,0.996456923064634
1,0.997217521542641
1,0.9967519736484942
0,0.0026391324441683785
0,0.004005532974146894
1,0.9957045546785912
0,0.002630535464993247
1,0.9900351421331397
1,0.9841421581604988
0,0.003981339270108214
1,0.3018540975725301
0,0.0042493573712334065
1,0.9967448330417679
0,0.0026351922710721744
1,0.9962192503410519
1,0.9953757688910568
0,0.003995543197414207
1,0.9928754532827964
0,0.007123050821756311
1,0.9954569616151394
1,0.9976481970955652
0,0.0037069397115762743
0,0.007384851703647979
1,0.8078588178409088
1,0.968725240050683
0,0.007811322831610649
1,0.9840877997325054
1,0.9780201176496434
0,0.002662481921408332
1,0.9899605277529435
1,0.9954307325180555
1,0.9912188381982293
0,0.00737215764487056
0,0.002786128865635352
1,0.843841499630614
1,0.9957861561745548
1,0.9961334505665719
0,0.008466429622687665
0,0.008468112254657167
1,0.5753995749787797
0,0.010912179559777408
0,0.0026246666749793536
1,0.990462643326005
0,0.016905181912514382
1,0.9967322055343525
0,0.007793816148135185
1,0.9970087412558742
1,0.9552369364109866
0,0.020623602552303468
0,0.002786226220786289
1,0.9977050892976674
0,0.010057302338587487
0,0.01012324393409376
1,0.9623904485928589
1,0.9950878257266774
1,0.9954387101052933
0,0.007951585256867979
0,0.004680808113931359
0,0.011789751865766598
1,0.003983781702874187
0,0.0035535310393792112
0,0.007522055619041781
1,0.9340802288993701
0,0.005723564695670205
0,0.0028706134500937593
1,0.9944410321763337
1,0.9941969281142204
0,0.002609927441923598
1,0.9973376826979742
1,0.9955275214443121
1,0.90277113499608
0,0.0028660509015324283
1,0.9979770284211475
1,0.9972226902438921
0,0.004543495495042224
1,0.9962363472055767
1,0.9955446635451508
1,0.9974529809368146
1,0.9740713107208484
1,0.9898437213948474
0,0.006585878871263105
0,0.005579820342290034
0,0.005860620575223233
0,0.01624899852750251
0,0.00255583597427171
1,0.9940776662462435
1,0.9928576883048412
1,0.005682604671514695
1,0.9033482296071826
1,0.989526059601246
0,0.002551449358325592
1,0.9976858635006398
0,0.002639451896752615
1,0.9463288778639091
1,0.037709626564711975
0,0.004613583011971947
1,0.9733776654121535
0,0.005168472510580843
1,0.9860798926453483
0,0.007662997643839216
0,0.016722707716912085
0,0.0025414019929642295
1,0.9980114896791339
0,0.004184193145905181
1,0.9931317835597508
1,0.9969393080681196
1,0.9903721424431058
1,0.9851064014106531
1,0.9899778563973449
0,0.0032324180321824736
1,0.9941292072972118
1,0.9940566670210347
0,0.00446770032824649
1,0.5158505741174092
1,0.7601796558564007
0,0.002635040398978211
1,0.9954727056915693
0,0.010571394878079995
0,0.0036267115687120084
1,0.9879950851394226
0,0.0030739588119958416
0,0.0033862438190377956
0,0.011009257148115794
1,0.9976084365426315
1,0.9975117262955799
1,0.9979696160359642
0,0.003899364350919102
0,0.0048355824067577245
0,0.0061214515174938125
1,0.5703128421678995
0,0.004217808845590863
1,0.976537024437092
1,0.004725498521298559
1,0.8137913046185797
0,0.01499284848297741
1,0.18663530999467903
1,0.9971055024419057
1,0.3536362418366889
1,0.9579259450245925
0,0.0027905807252514426
1,0.9981840265216111
0,0.004862931784794481
0,0.0038246231860135987
0,0.003274746612028097
0,0.002635330529579105
0,0.031420938951214304
0,0.0025397953151731533
0,0.015237521158168267
0,0.0034418465198915995
1,0.9805280298751469
0,0.0026043928243325654
0,0.0035177451653474424
1,0.9975732415485523
1,0.9821980139928664
1,0.9821191247790632
0,0.004188883841897595
1,0.34938001563803156
1,0.9940194174640404
1,0.9975414593321931
1,0.9909775589350968
0,0.00532782591499124
0,0.004767418727899327
0,0.0027216628287369655
1,0.9969851381303014
1,0.21906652902652152
1,0.99795800371589
1,0.9907315087805005
1,0.004904006368177266
1,0.9979300049693353
0,0.0033628640717404757
1,0.9921677033215345
0,0.004902237153510971
0,0.005568799928373023
1,0.40611569918761253
1,0.9955577196553876
1,0.9955426580023156
1,0.003671402579751741
1,0.9979234697776557
1,0.9817820953095051
1,0.996458656666259
1,0.9967165908684135
1,0.9220331792319036
0,0.11873946264798668
0,0.0033847678782488325
0,0.010276349518751777
