Target Class,Predicted Class
0,0.04155235453728391
1,0.9795346929823453
1,0.9886893229845414
1,0.9345709866390214
0,0.060297600410680344
1,0.9758404393141578
1,0.6845263540662392
0,0.024755508021085726
1,0.9808970297434455
0,0.03339178125562026
0,0.12452364956063694
0,0.05705112765088441
0,0.1551983029545415
0,0.02241548461205146
0,0.020999350410684587
1,0.9561821991940036
0,0.030173552115837294
1,0.8322748607557283
1,0.9841338954732126
1,0.03140730295566404
0,0.07756681942132619
1,0.9779654843067374
0,0.052533804893826974
1,0.8558890856603316
0,0.03335014649772441
1,0.9882695871953063
1,0.9836971366528539
0,0.03677199177366091
1,0.8220064615664255
0,0.03896331996387861
0,0.05829364141744385
0,0.1497415365820027
1,0.8340930195324473
1,0.9850945173726319
0,0.02447100209603611
1,0.7440554314363452
0,0.0689631939654683
1,0.9473784058642475
0,0.046258318743700615
1,0.9505963004768303
0,0.023335167386596186
1,0.9862547455956002
1,0.9714349663910564
0,0.024991935291428822
1,0.8500630275499279
0,0.031946489554765096
1,0.9830696661092294
1,0.776840984984519
1,0.023403767452506698
0,0.07981579118743268
0,0.023169295878024805
1,0.9568360159471054
1,0.7603889233307768
1,0.8452840474199164
0,0.035552779501503935
1,0.02488857027306856
1,0.045116066857973564
1,0.9907079370056219
1,0.9296922664796115
0,0.02116630129408804
0,0.02570882814993042
1,0.34815527441101246
0,0.024133244249257526
1,0.2900293281543075
1,0.985662756789909
1,0.9861275953870376
0,0.027589353197593834
0,0.022660296675634038
1,0.9641574560313066
1,0.9875992647942092
0,0.02036835892216258
0,0.12225503582092359
0,0.02470797257855953
0,0.019390578944333072
0,0.037782023685028074
1,0.9826606089405097
0,0.023225756824025407
1,0.8043847547840093
0,0.0393050812688382
1,0.4454055189777321
0,0.021617993398688022
0,0.028249912752374172
1,0.9838744119331296
0,0.01959075266228669
1,0.9656535458411901
0,0.04979323976062012
0,0.022472277083536794
1,0.9801472890121329
1,0.992792690380687
0,0.019655807844581187
0,0.019383370020090804
0,0.05316143039338664
0,0.027034595186609774
0,0.036568246810447055
1,0.8357276845282435
1,0.8227939584511575
0,0.05754576930883305
0,0.019442609652777727
1,0.9299784556798757
0,0.02528012827897614
0,0.025808216230633785
0,0.032153061948715665
1,0.9521313663746345
0,0.02273069581172704
0,0.020989934871754018
0,0.019357648165661843
0,0.06389112499024234
0,0.026508559988237562
1,0.9473400340031157
1,0.985519945196147
0,0.06553248185805696
