Target Class,Predicted Class
0,0.12194441674825486
0,0.09342971506131637
1,0.9466061304202302
0,0.04420855338132922
1,0.9420320718237665
0,0.11382226589304024
0,0.06249849591976818
1,0.9821318713744498
0,0.09156768886572446
0,0.03178672632095356
0,0.03167683595107882
0,0.11496854237592133
0,0.0454289961888564
0,0.03911564362515244
0,0.050554477505393144
1,0.9394064561620593
1,0.9869402233261135
0,0.031573227321541095
1,0.981665754689716
0,0.0725377505722335
1,0.9999567230293968
1,0.9929154736521277
1,0.9453916462211728
1,0.9999764827499975
1,0.9896608402868825
1,0.9390903355570261
0,0.03615374034940224
0,0.1119190665240528
0,0.02926627714297655
0,0.015655227757629564
1,0.8949782498383227
0,0.13721291928601376
1,0.9417861964727035
1,0.9464919557989868
1,0.9340250126109948
0,0.037023791460299174
0,0.11617625972033373
1,0.9170253832943757
1,0.9999656498476759
1,0.9381103226804113
0,0.030398440492393656
1,0.9905673412920543
1,0.9515494454771065
1,0.9954494112582076
1,0.9907200605898223
1,0.9822620945918361
0,0.05389104848169297
0,0.040188151146379615
1,0.9999776808819751
0,0.13543744129088703
1,0.9999542944924382
0,0.03621418626679292
0,0.029323482795598717
1,0.978640098189699
0,0.04129274817266987
0,0.09169108032418728
1,0.9431266305777453
1,0.9389957688399254
1,0.9956143046357532
0,0.03127605185071728
0,0.06426566969499521
0,0.034223730449405985
1,0.9931705898878049
1,0.9664349408561221
0,0.10212837818283668
1,0.9508175823784991
0,0.03216701104151323
0,0.050371343103993126
0,0.054661818790576536
1,0.9816519988953195
1,0.9908188310962001
1,0.9220225247588479
0,0.03941335123829656
0,0.04788191468940522
1,0.9999641302449822
0,0.0076669663797749865
1,0.9263202056350726
1,0.9449631828074682
1,0.9488533716562242
0,0.017452860825168882
0,0.056459452931747124
1,0.9525905474593767
1,0.9512973424271565
0,0.05085915153614322
0,0.04567356953461807
1,0.9790422252120563
1,0.8968162349399537
0,0.04040209272184535
0,0.0358315446630485
0,0.11427804079832049
