# Giuseppe Lipari, Carmine Vitiello,,
# Team Name ,,,
# ML-CUP23 ,,,
# id, out_y, out_x, out_z
1.0,9.276632237006304,9.562536438794194,20.010205170796674
2.0,7.963958392233173,-38.13533117016195,34.90510715893894
3.0,9.430476208465464,5.618981997895128,20.53892051459347
4.0,-13.781805713862637,10.375198523579247,24.14306070773578
5.0,-49.76131199772531,9.122957341684318,29.913078247333928
6.0,9.717525371531046,9.610164935208736,12.791233980457632
7.0,9.872079443441422,8.98739338426327,13.021917697653626
8.0,8.07379419682181,9.55065320460536,6.155215755312061
9.0,4.405891303081529,9.782107506121564,6.286905952427209
10.0,-40.00276464605883,8.64394107226196,25.175345038690185
11.0,5.747408163130398,10.096770965654825,12.255219246389986
12.0,9.213262967036158,-47.0993695319463,14.560441519661563
13.0,-11.362026132975435,-63.88489215457313,17.707596784128548
14.0,-23.990357302593317,-50.97455089803121,8.250260570084425
15.0,-69.67651730835162,-3.843838010523715,4.843691533406894
16.0,8.579480238049308,-14.69722694041456,6.313019410333165
17.0,-5.2502394021039,-66.16588056754621,9.66508254835785
18.0,9.184081787679787,-30.88264897236022,33.60019695920863
19.0,9.778056063276535,7.303452996437875,13.527908114644301
20.0,8.394308464516428,-53.57874234786746,14.860569408369935
21.0,6.672482470960541,-59.61722309048451,2.315857008987554
22.0,7.676459919658269,-26.38945557982277,19.684004266336103
23.0,-48.55851201403611,8.682423207290869,24.840118962800002
24.0,-71.60619674256249,-0.10532156386455371,17.615006235482713
25.0,6.058782497598201,-63.20655191034452,2.144222474169707
26.0,9.878105913065353,-6.527030630434635,7.6013646986157255
27.0,7.452223393232259,-54.46149403317163,2.6709109701870304
28.0,4.6742054119905285,-66.20418473603428,27.58550366641407
29.0,9.744409633747782,-5.653248401705767,7.730176807173366
30.0,9.3453283257221,8.496370518716496,26.500426310405174
31.0,8.79977872943662,-4.757068939979821,21.491734698589255
32.0,4.225086414985464,9.743179713177664,6.292371975842334
33.0,5.074807372765744,10.483218758037967,0.6920278108924972
34.0,-6.621025294028981,-71.34658410773622,18.172455645987554
35.0,-64.52943292977291,-10.514953476201912,30.387768594927216
36.0,-9.747216638289359,-66.88369142022017,27.511073845440748
37.0,5.797894281598679,-61.223065004714364,35.061342367553635
38.0,-57.20007403151994,-20.675525718523048,17.248839695118825
39.0,1.2126742756175806,-69.15926284387454,34.00170714977972
40.0,7.039083146028753,-60.55605252492574,10.059385547852546
41.0,-69.17729874387189,4.7896593966478775,11.644695781443316
42.0,-0.4660798751533771,9.339215361529176,18.7905517844093
43.0,3.370334693514228,-68.13247473073082,11.41007880770035
44.0,7.20391924838045,10.19327454515364,19.386196957054352
45.0,6.437886008772909,-59.527533801913535,15.392352142788468
46.0,7.938666366685012,9.514321062993135,32.39736290408215
47.0,-0.4308893736479005,-69.54338921805062,12.657597653661682
48.0,1.40295514151954,9.969156126168238,12.472657189935685
49.0,5.738316335493684,10.435760607927012,0.5554644657841823
50.0,9.791017248769883,-50.48516264300912,27.848755398194502
51.0,-72.68365403532766,2.295484868943361,24.298058932184954
52.0,-39.24976206216531,-31.733211983626493,17.56068349375758
53.0,-54.67164059219862,-22.241709325886116,4.460883064312221
54.0,-67.20894550721458,6.921264365489398,17.041797916370033
55.0,-1.5106871459339852,8.932861138491509,18.90765552029124
56.0,4.306011790959969,9.760717751151535,6.289497932185824
57.0,8.594519832481343,-37.0826165453925,7.883242296703991
58.0,8.844752939330197,-0.6322970742316669,1.3319149893627207
59.0,4.570387785010956,-66.5379547626081,10.823716314178434
60.0,-47.35183392384417,10.129867217470139,11.997637032023603
61.0,5.626754148905179,-61.938437249635754,35.08257072676119
62.0,5.7938818120133515,-64.29804529741945,2.1218170464608157
63.0,7.468398480324135,-36.199480478288805,20.626847983777644
64.0,9.427288976819275,6.487583627178353,0.7093018157962029
65.0,-38.558942766321096,-35.02506425295677,4.130518052985408
66.0,-28.18921390688435,-44.19248089168021,9.7714953635203
67.0,4.4353194413243235,-64.51386397072488,15.861487742244652
68.0,-38.184873758046145,-40.07036663229946,22.363113531943732
69.0,9.370869219382435,1.5382798823121486,1.142517878728815
70.0,-39.78168219093689,8.692825779537008,25.200560829538155
71.0,-58.68120154824795,7.7054688962948354,17.56633914883407
72.0,8.793100280037558,-12.67850060291949,20.556037296310546
73.0,8.804523241540535,-50.15321630591242,9.172518929506682
74.0,-3.699489455839762,9.967466184961616,25.3578938199526
75.0,7.348746561598839,9.745884888219887,6.185647878406538
76.0,-71.63847221832394,5.273748400597146,19.091298053615457
77.0,9.702911654367792,-5.732834752819859,27.488106584759574
78.0,-24.088513726760898,-50.80664656073093,8.301629383514344
79.0,9.362329781253152,-6.631890587129399,14.143586907143252
80.0,6.337112805866151,-19.740895345350335,2.2488927368263973
81.0,-62.3836883626551,7.436588414061362,17.17595559337291
82.0,-61.11550181210092,-12.638550654025053,3.557083398792491
83.0,9.744282064517998,4.608322426804679,8.28886483784959
84.0,9.031795863104353,8.824828287493494,6.401594148322904
85.0,9.44991134825102,8.750010379170368,20.144439680787972
86.0,-68.18594930975172,4.336283110363965,28.945728232418404
87.0,-30.576167786102072,-40.520737136281525,17.421230086725114
88.0,6.904876136322707,10.315072954341812,0.37780129198767487
89.0,9.58310748668379,-3.1449020020400074,27.707422991109325
90.0,-17.943994856400916,-59.477648243577725,3.3575856814198435
91.0,-18.344665077241743,10.585882254929324,23.992961909890624
92.0,9.819077354185763,-45.318196151143574,20.209344810336596
93.0,-63.13549410789844,-10.099505116109196,3.070285442868043
