target_y,target_x,target_z,out_y,out_x,out_z
2.4792523,13.396341,25.362862,2.4362436726868335,12.851262440838935,25.937914988842373
-63.39346,3.0165803,30.340767,-63.91179774467607,3.534976097867089,29.405295025849636
12.178988,-12.632469,8.307867,12.813860950654256,-14.246873649445902,7.2205937472442505
-13.162647,-66.55107,34.95278,-10.260641039225966,-65.04244317504507,34.78682993629155
-34.65409,-44.611095,29.023764,-34.87780425981846,-44.86186215592586,27.970955512069317
6.4428654,8.657043,7.151989,6.630306484459711,8.366810725541985,7.387671093819307
-2.1704154,-73.64931,9.4287815,-1.1783549967886593,-73.61515682071389,11.974862251659193
2.8776274,-71.84794,34.562027,2.482997281155212,-72.06640584075207,33.47663077458859
2.5873373,5.3923635,6.625111,1.739790956868478,6.079094761005297,7.12679092681886
-35.92045,20.18303,24.410814,-33.67071007511134,19.784105629291417,24.252417935905207
13.628131,3.1811032,1.1494404,14.148100001949224,3.2340027439780883,1.406230223020894
-7.6654663,20.006077,18.55574,-5.484386053291342,21.14211680025302,18.90351912945277
7.3008423,5.2349124,0.9862901,8.221834986505053,4.660649064584863,1.640545476509958
-19.74056,10.412241,12.030705,-20.310431726833144,10.490732383531432,11.818218846812343
-42.129177,-31.278479,4.0585284,-43.49750932749117,-30.381046251765504,4.7452243923039426
10.151344,13.68797,13.194879,11.565280281588088,14.148881160010541,13.320635787117386
-41.274433,-41.948586,16.51738,-41.11788454562719,-40.87269306830841,17.188629545935264
8.18108,-42.623577,21.373121,9.228698171805723,-42.92564758983145,21.017157076352238
6.8512907,8.087194,7.1090655,7.000523202982199,7.723929672722715,7.500384113219365
3.1062644,6.7946067,12.757875,2.1533971850482576,6.698482993791165,12.592745711520642
-70.07631,-8.842091,29.611027,-69.23071062057807,-8.77364175748318,29.23169029852765
12.227358,7.723025,32.426994,12.433472984888652,7.329586467214025,32.40030503441655
-60.84151,9.414872,5.2532687,-61.40368888230695,11.850439767343685,4.464606215538906
6.626628,5.072007,1.008491,7.630907880548696,4.580403901193673,1.6728751309380563
2.9051065,13.170306,31.525293,3.9273151692966284,13.177065300256016,32.14156264699706
-12.700796,-62.52425,22.031378,-14.829258663165714,-63.69231114384238,22.699572489711972
-31.285555,0.73777914,5.552659,-40.66148164211874,5.90249688029165,7.099992896498396
4.201086,-5.4260473,20.498999,3.7079827954885616,-4.960830500377349,19.93082460273791
-17.830269,-54.958622,3.7122917,-17.583084724142395,-57.07431984622546,3.667220389554074
1.4256514,8.971277,32.325092,2.520877033378464,9.336625223872336,33.182314522000034
1.2662369,-76.72718,9.476455,0.7415881403597071,-74.6455694208618,10.118157695803957
6.5883517,7.167719,25.3127,6.2645719077584925,6.418049366562698,25.528859589528665
-3.0182576,-26.488642,33.793545,-6.471029188316901,-28.654661581261102,33.15174486503685
2.158992,-73.35633,9.600266,2.6949110588418996,-72.13281971769004,10.304901770175666
2.4572182,12.48952,0.25230402,1.7574312109377956,12.59028856761388,-0.1500857764585124
-45.087955,12.017973,30.495987,-44.28278754294578,10.217475486872361,28.94593455695376
3.1913733,-1.111838,20.197401,2.5475419572275495,-1.2852112987878144,19.923881075892872
8.463378,-21.09853,33.472206,8.74660446200172,-21.942623847212474,33.10629323443173
-13.666854,-54.07251,3.6031518,-12.052596718455172,-56.215571535096636,2.658398971938232
-50.09585,-14.45232,4.2652564,-49.17428151193295,-13.288733828241291,3.3148613516255856
-25.17306,-27.135962,22.735708,-24.186271913934583,-28.742900525322504,22.41882722086789
-2.6580944,9.42998,25.197104,-2.17274486528784,9.450086970836807,25.695073948928993
-10.457318,-55.76719,34.937172,-9.895162227025553,-56.39475637413675,35.80650621137143
-48.863018,20.443953,24.345066,-46.89457218807057,16.113725095760458,23.606288731884856
-31.408052,-33.912872,22.92354,-29.870225576308297,-33.84980724021855,22.46944757046245
-20.27911,10.296257,24.600262,-21.27960933699066,10.586521002747704,24.91531907418257
-34.10597,-44.57542,29.010536,-34.44183699988825,-44.722667115184265,28.06732183762631
-2.0344832,12.207924,6.746972,-2.714331421753147,10.574768956678563,6.4551037629584
-9.088319,9.870325,24.763788,-7.491649421143286,10.896678539850042,25.23541987354846
-13.132912,10.190744,12.150753,-12.91883669197112,10.647548812465073,11.680999909962427
6.0217347,9.808238,13.416476,5.495759139638915,9.495325676884963,13.216837435920269
-31.120804,12.773264,5.794094,-32.95139967397765,11.827490991513654,6.760555621233137
13.961784,8.228383,32.33714,13.562439650699616,7.744276523943695,31.984659457101383
13.68167,-4.948426,8.00243,14.929533747170456,-5.97718108527919,8.166636144819536
0.6159841,7.5863624,13.565807,-0.5237277782820176,7.1044927787742385,13.124233090677393
11.353185,-18.804846,33.40171,12.429975091333645,-18.739141079843293,33.07053306995074
-45.98376,0.23966128,30.54522,-46.75859835004251,1.609589405263491,30.265804889834904
-7.628501,-65.54895,22.05464,-8.206739334788821,-69.64456586434072,22.52918167147772
12.276869,-69.94165,2.9628177,10.390069908078656,-70.25931028677324,4.73504726844169
11.875731,5.0119104,19.490454,11.426370527996646,4.415452742751659,20.451528179516128
-3.5765815,1.204121,25.086851,-4.942572969373796,1.7776934955293031,24.14794714191524
-48.795982,13.397238,30.482433,-48.63681868708167,9.924241550165883,28.21093693505366
3.5913997,18.856668,31.612738,3.384081670946088,17.479046971427124,30.25813472166052
2.017306,-79.186554,28.278461,1.0218262212661573,-76.87410614258891,27.980440622911903
1.6556119,-70.06966,21.523207,0.9958802728314282,-70.98074331771927,20.911172984473744
-1.7353355,17.825861,25.301373,-1.8287549688623401,18.429412876405543,25.523946504331427
13.197762,-18.606272,1.7285239,13.881991929528372,-18.198856991735077,0.5308783802818926
-9.051805,-48.918755,16.207407,-7.688311921308761,-53.546086783462535,15.87417820802812
7.180572,0.0067014,8.227589,7.476782265554148,0.3276967423221411,8.921710494322081
15.828887,4.769411,20.039986,14.651606333450175,5.231928110722626,21.66563994145009
13.539579,6.02783,20.204042,12.611298898444396,5.643821060697048,21.398947724592567
-68.6324,-8.128781,4.4737053,-70.296086983539,-6.0811529750057804,4.504467886731713
3.6852148,-16.44882,20.857613,4.888535194052416,-14.328106053313546,19.392157643260386
6.480707,-0.62513673,14.075319,6.88302810548768,-0.570612793820886,14.09542497519398
-52.53596,-26.849709,16.70632,-49.97238493361394,-28.65290936238457,17.071377936335384
7.265506,-53.497242,2.815666,6.779582962925886,-54.633730831638836,2.573422040080792
-7.7230234,13.231216,18.478045,-7.1843741405861,14.058257264849454,18.17626535616624
-2.9316878,9.544633,31.41255,-1.8018802571667858,10.072440421239357,32.212702001561624
7.0639696,5.734215,19.35561,6.518194411817056,5.007758837480619,18.9953668484833
-72.034996,-0.12163255,17.23236,-73.11775383975302,-3.2358988637864554,19.061374364367786
2.783273,13.83394,26.66658,2.9320258215845723,13.417086760123075,27.33891683092749
-64.68651,-10.879986,17.05774,-64.12665627935264,-8.518413148219642,15.616110053724494
6.520555,-72.246735,28.208416,4.883445139283644,-73.08948646391133,28.33165540342758
-6.4694724,10.406812,6.150701,-7.063639748734267,9.413035847973724,5.745690594342964
15.132887,-6.588049,13.705746,15.642708026098298,-6.521455844653713,13.79971201610269
-12.799111,-73.31821,15.919635,-11.32871956671195,-72.33503480820107,17.590795606944816
4.133864,-50.364586,33.98834,1.3145245537659092,-50.68900598472913,34.56038327354179
10.119252,-2.3675041,14.089397,10.98561823677814,-2.730987011766443,14.13254413547299
-20.058844,-54.467392,28.76798,-21.66074123428379,-54.91935764071131,29.529139246149295
-15.464158,10.920439,12.071737,-15.292824435596485,11.16428902570871,11.790272723480955
6.1020427,2.1245337,7.6720147,6.208253712462525,2.737985807500362,8.32936183587589
9.861795,18.569239,25.572117,9.30712103019822,17.289477829931037,23.416648282159848
10.5282345,-8.413071,33.231136,12.186369410407387,-8.411009326097018,32.73892595830338
-19.139187,-66.832016,16.102657,-19.752644121951874,-66.28764085654359,15.277018351115238
12.488856,-11.770072,1.9963753,12.964996779621533,-12.874583260009553,1.4041673320335013
-18.031538,15.396736,18.313978,-18.530460147794514,16.75818274653607,18.722797853217955
-10.238073,6.206751,5.9355483,-9.911029720772827,7.418934615337941,5.3725829980783955
6.090715,4.0170655,7.7050624,6.175028527480082,4.300942145923971,8.538260534821266
6.2400055,-0.95184124,32.146606,6.861209488117046,-0.5744692324529463,31.869785040712934
2.253901,-16.351702,27.137531,2.4991474613821048,-15.700758590703343,25.963304088049206
17.255964,-43.981915,21.283264,17.987442003563107,-42.46995457644025,22.588144065208706
3.5347548,-71.427666,34.678963,3.143446642284145,-71.64014080718808,33.55681106779971
-53.99652,3.370324,11.316489,-52.003201818946536,3.864029779004536,12.199677638153577
-48.45039,-17.964312,4.1474433,-48.66193519464993,-17.970931490432143,3.804065184427613
-16.422935,7.93076,5.8178625,-15.588523713753029,8.016277864767035,5.20620792576725
-28.92553,5.417356,24.495893,-29.74207515878294,4.985545604045404,24.098948036879957
9.957745,14.629002,0.6388622,9.943360014518646,16.427398018905222,-1.1105577789993157
1.8005191,19.422106,6.1512547,0.7336349388039034,19.392938680307466,6.3885570840589825
-31.215582,3.2041497,18.141724,-33.10287780855489,2.3087122142324805,17.495845399937426
10.771146,16.033665,7.091022,10.551825395300169,17.593541692757093,5.038758676853287
7.7562985,2.3655305,1.3418149,8.175748357177472,1.8843863791168998,2.373120255607918
-51.45459,13.291,11.509746,-51.67216598355829,14.028369145549531,11.4417029472276
7.399325,-12.472006,26.819893,9.289758691322582,-11.701062125688704,26.32569045890519
1.3701887,11.054073,6.33289,0.6788177974986507,9.991893809357775,5.673955382137265
-53.788757,-14.7509985,16.784218,-54.04508592043417,-11.437912798757774,15.363197845914645
13.623184,-5.3953304,26.820381,14.520681092146543,-4.799069657057382,27.697489865646975
8.016743,-2.8819952,13.974132,8.954398115289054,-2.888186510402923,13.820491127176897
1.3875538,10.998807,31.749212,2.704781324919921,11.420731828825376,32.831358128664114
-58.970676,2.051144,4.738986,-57.9401911055939,3.3469854452446715,5.58129035245002
1.0379359,-69.0283,34.573696,0.827069225053263,-68.90856326866214,33.918555876397086
1.5785894,-44.371735,27.427881,0.02882709453328225,-42.64760143858276,26.69720007630434
5.632163,-74.98435,28.16344,3.399228762174042,-74.96053343832757,28.28382522656076
-31.76053,-54.54402,22.622293,-33.434050405589204,-53.431405836263515,21.981053352297344
