target_y,target_x,target_z,out_y,out_x,out_z
2.4792523,13.396341,25.362862,2.469128929673002,13.660939328516545,25.8869070651329
-63.39346,3.0165803,30.340767,-63.498678179898846,3.7032545215508623,29.784142988829426
12.178988,-12.632469,8.307867,12.244739152374208,-13.079064102896078,7.661047188463721
-13.162647,-66.55107,34.95278,-9.888491646364306,-65.48708211558998,34.55780195637688
-34.65409,-44.611095,29.023764,-34.97213743171861,-43.48963114372529,28.209469221075032
6.4428654,8.657043,7.151989,7.2154252188483285,7.561638537661938,7.488257591677197
-2.1704154,-73.64931,9.4287815,-1.0766889965671544,-74.07093903198648,13.493913092106782
2.8776274,-71.84794,34.562027,2.862598882972647,-71.11558211272053,34.445274520233006
2.5873373,5.3923635,6.625111,2.4735203787600724,5.603494530541701,7.739646655954964
-35.92045,20.18303,24.410814,-35.45142613402012,17.253634771921362,23.566227810563166
13.628131,3.1811032,1.1494404,14.575849882540052,3.2903693857790595,0.5723610241607118
-7.6654663,20.006077,18.55574,-6.962708381591164,19.804791954214924,19.09023725426077
7.3008423,5.2349124,0.9862901,7.173929930286455,5.211997097000018,1.1864505132719967
-19.74056,10.412241,12.030705,-19.817832340265255,11.131784720178318,12.011912883314839
-42.129177,-31.278479,4.0585284,-42.6733988585579,-31.04511039085698,4.956479159166868
10.151344,13.68797,13.194879,11.107919002924177,13.026705941126068,12.297367251476677
-41.274433,-41.948586,16.51738,-40.55344202998121,-39.84985907347717,17.935577034452486
8.18108,-42.623577,21.373121,8.432809668750574,-42.16591877478303,20.434469871746
6.8512907,8.087194,7.1090655,7.492237294652006,7.186668547018107,7.486741076030627
3.1062644,6.7946067,12.757875,2.858557154952008,6.944023574833158,12.35070209955316
-70.07631,-8.842091,29.611027,-69.7750261829294,-9.018751242365584,29.687364154671265
12.227358,7.723025,32.426994,12.768767532692676,8.157646494842794,32.248943237594744
-60.84151,9.414872,5.2532687,-60.29978334922245,9.108974474186464,7.337787551812987
6.626628,5.072007,1.008491,6.58459093810517,5.143239205679143,1.3799127493902674
2.9051065,13.170306,31.525293,3.6485328192378828,13.141046733973658,31.580417251353737
-12.700796,-62.52425,22.031378,-13.13026796115237,-66.12381664571973,22.693609715272043
-31.285555,0.73777914,5.552659,-29.77652524953018,3.59460982349872,4.359293147677225
4.201086,-5.4260473,20.498999,3.2161777199439827,-5.492279745347294,20.204185500637564
-17.830269,-54.958622,3.7122917,-17.89876112608162,-54.159413938630266,3.7967738795112704
1.4256514,8.971277,32.325092,2.697435386107659,8.37039939522755,32.72607259367126
1.2662369,-76.72718,9.476455,1.5667935172305558,-77.63969195678185,11.87888765724867
6.5883517,7.167719,25.3127,6.817924693810726,7.430888306002544,25.44770765043813
-3.0182576,-26.488642,33.793545,-6.214764062655237,-26.73106723558897,33.31705262132969
2.158992,-73.35633,9.600266,2.8841766606115504,-73.12857681645067,12.008867440544089
