target_y,target_x,target_z,out_y,out_x,out_z
2.4792523,13.396341,25.362862,1.5686482469450205,13.606110541891947,25.80015570050346
-63.39346,3.0165803,30.340767,-64.77859259101976,4.743486337618365,28.583591678483096
12.178988,-12.632469,8.307867,13.045398076594504,-15.062936470951776,7.549930183853386
-13.162647,-66.55107,34.95278,-9.575148120911088,-65.69268969135616,33.98828909959388
-34.65409,-44.611095,29.023764,-34.17519605177362,-43.77067854499506,28.359653822117068
6.4428654,8.657043,7.151989,6.843933445968402,8.333205438411504,7.2889145080322795
-2.1704154,-73.64931,9.4287815,-1.7583497244977795,-71.96149570832986,12.088700489686996
2.8776274,-71.84794,34.562027,1.9708215358482315,-71.42293558785379,32.85791731623747
2.5873373,5.3923635,6.625111,2.0955765927574035,6.382020717434783,6.828144811319412
-35.92045,20.18303,24.410814,-36.7969548472819,21.6253711272484,24.046530355505013
13.628131,3.1811032,1.1494404,14.324780856124422,3.5472972872412987,1.1548983767554777
-7.6654663,20.006077,18.55574,-4.599057593777281,20.442131947756156,18.90290067069572
7.3008423,5.2349124,0.9862901,7.5953008059549845,5.555841662419817,1.6045202890660777
-19.74056,10.412241,12.030705,-19.68147994191461,9.303026804675486,12.103541364213365
-42.129177,-31.278479,4.0585284,-42.21997547170764,-30.814561923497273,5.2840629131657995
10.151344,13.68797,13.194879,12.7886329311696,14.039605581512461,13.028341848580375
-41.274433,-41.948586,16.51738,-40.97766977497967,-40.773565582980545,19.128856668796573
8.18108,-42.623577,21.373121,8.913048818327086,-42.77527021465742,21.304773196284195
6.8512907,8.087194,7.1090655,7.179107349912016,7.735233770716156,7.480078707818696
3.1062644,6.7946067,12.757875,2.506487533898265,6.673604237084027,12.761256466785898
-70.07631,-8.842091,29.611027,-69.0943826155894,-9.864140895422917,28.75588133925929
12.227358,7.723025,32.426994,11.916767735425532,7.865167771206546,32.52605938252682
-60.84151,9.414872,5.2532687,-61.938122123905636,10.62201290294379,3.9093334073257298
6.626628,5.072007,1.008491,7.033160497530416,5.47728872506073,1.621847221410884
