# Giuseppe Lipari, Carmine Vitiello,,
# Team Name ,,,
# ML-CUP23 ,,,
# id, out_y, out_x, out_z
1.0,8.976157364465147,8.711102666783212,19.533646351278918
2.0,8.389534613756787,-38.52681480169665,35.661564618728896
3.0,9.172840798656578,4.778677018820075,20.25678385492776
4.0,-14.415697124250281,9.93230748094846,24.91878028121021
5.0,-50.122258418420074,7.315939258124893,30.228112980463802
6.0,9.694848764644824,8.295555304934002,13.75070764180613
7.0,9.787005087880335,7.723392590229435,13.900870554529808
8.0,8.051261671140002,8.62539469134345,6.945349639781941
9.0,4.708457348972845,9.003808372423808,6.7142323252693155
10.0,-37.78799460103321,8.242032958190343,23.43370713859695
11.0,6.07889839372702,8.574522076025112,12.667881385428355
12.0,9.563553622249481,-46.52241966269698,14.39312656964315
13.0,-11.719740200468681,-64.53691544082247,16.5855717918622
14.0,-24.547150436374253,-51.830887190979524,7.869737816817584
15.0,-69.37859708045475,-5.904782526548547,4.264795809016375
16.0,9.964429834140299,-16.36201377060461,6.873859864180905
17.0,-6.465846661877735,-67.50797253743389,9.743375617158918
18.0,8.241058730374741,-29.291223029158488,34.04084317502796
19.0,9.64040992219943,6.176484540823604,14.12333250215021
20.0,9.26902532815097,-54.371764730793814,14.675083355691047
21.0,6.37029559255615,-59.06869047565924,1.427467340474462
22.0,8.617483797973122,-27.948925310056516,20.212872700184246
23.0,-48.06215064614682,7.647846801603811,23.42954310206065
24.0,-70.43211635457064,-2.061331659008784,17.131549401002246
25.0,5.21895282774945,-62.887316294731576,1.1275109685473759
26.0,9.790324356113496,-6.385692095228872,8.593705057454375
27.0,8.23684093711521,-53.68088201906085,2.0385492464596773
28.0,4.884716916819848,-66.82330503670507,28.099355441333795
29.0,9.628317633039392,-5.488188104699959,8.635715675688898
30.0,9.0119178564847,7.973828297634662,26.141231470577615
31.0,9.52147005332639,-5.687821031166854,21.316794763124417
32.0,4.547671032106182,9.001152462073804,6.709096605672561
33.0,4.938309171269694,9.79938188158102,1.7402844565301954
34.0,-4.7301443537230945,-67.56407642332594,17.5840559339997
35.0,-63.102630403746076,-12.478126692762219,31.96065168100858
36.0,-10.449202697108129,-65.23414566658063,26.67831115077244
37.0,4.986268551582686,-61.16884061097975,35.69774652601369
38.0,-56.31465447403005,-21.043559681868334,17.202018407496755
39.0,1.4436620255078503,-69.59562044181837,34.55945050860318
40.0,6.215336793695625,-61.077664012898076,9.536497660530248
41.0,-69.17081868923952,5.334995806597115,12.1458025577202
42.0,-0.22861924183372762,8.334556726766372,18.602772356398145
43.0,2.0859285760057866,-69.27038600049688,10.877976513276906
44.0,6.998012912435123,9.159124433379313,19.01234848505197
45.0,7.370423809512771,-61.30424761396996,14.945095359637644
46.0,7.696312185216849,9.056264085415847,32.082832591409044
47.0,-1.767945646718283,-68.62204063164853,12.297045690105756
48.0,2.8089324224232812,8.68276422083569,12.38596237326825
49.0,5.4730322557163005,9.742633681220768,1.6499027427668742
50.0,9.881170981041688,-51.74710510867015,28.15639852002423
51.0,-71.94714000337947,2.8070274488729723,23.686405412900726
52.0,-39.10297084723614,-33.71720647415327,17.45860995139016
53.0,-54.723568353342586,-22.062368764894483,4.213364528214272
54.0,-67.50821470968557,4.933087446280161,18.03861683428935
55.0,-1.99077618234557,8.305018574021034,18.547991149668885
56.0,4.619529551495184,9.00210421879309,6.71076835660376
57.0,8.477199760787315,-37.72407938064149,8.863936373172173
58.0,9.403981901296872,0.8251744313834408,1.4067275672482011
59.0,3.516932737107692,-67.59181522149925,10.18277195642986
60.0,-45.80245039314827,9.079652374287734,11.121585860351722
61.0,4.852204935963711,-61.823026033636985,35.736709338768456
62.0,4.9555126580212345,-63.97043184453297,1.2524861020456264
63.0,9.323399328403879,-38.056470201620115,20.320831842903527
64.0,9.724018385146984,6.489578473720017,1.4663491899252172
65.0,-39.2808773292952,-34.46301510527469,5.5481541738460916
66.0,-29.486439951267815,-45.11090129873367,9.252758393927671
67.0,4.78727064207437,-66.96895066032931,15.318286935356763
68.0,-38.536571139369805,-39.86867369419478,23.073520188892964
69.0,9.628089304257339,2.535318167585724,1.3284181332908649
70.0,-37.5578728872366,8.271803850257372,23.467753229888714
71.0,-59.27503131327363,6.146236459175404,18.027624589135762
72.0,9.422134619407643,-12.817028459463648,20.447112763839097
73.0,7.481915939159855,-48.462061860153106,9.375878245648696
74.0,-3.015500619456251,8.441961628396161,26.083143606938005
75.0,7.368721177254678,8.785972248672355,6.892441453823275
76.0,-69.76083741510871,5.208200753901613,20.165175989028068
77.0,10.205688594707949,-6.063097359250877,27.169098575165155
78.0,-24.650080005455738,-51.675398040242364,7.907772358537774
79.0,9.042812090431848,-7.7552606365741426,15.299538167167894
80.0,7.372483679990858,-22.56234571939873,2.479662674908793
81.0,-62.86402369039048,5.6092461041926995,18.096347534192873
82.0,-62.49426597013918,-14.097065706617297,3.1804187066203995
83.0,9.350245078052813,4.263620266667567,8.656312489440094
84.0,8.881930405235819,7.970488878613083,7.227277110870521
85.0,9.145036421572788,8.137225992475091,19.621267273982685
86.0,-68.86180631888547,4.7077092073784295,28.613786553368218
87.0,-30.206087886422647,-42.545435898217264,16.701763596112325
88.0,6.709045857286852,9.723234315997965,1.609521768735494
89.0,9.927510171062266,-3.429257418645916,27.317174425522225
90.0,-18.27698443470237,-59.75098226516748,3.7894415340283536
91.0,-19.17644294776828,10.107307793324685,24.725215435523314
92.0,10.39285149809494,-46.33030467605085,20.063905850010276
93.0,-64.1098172640927,-12.163747511869062,2.9037765418455703
94.0,-56.01064296887017,7.75507486536586,6.106008270860173
95.0,-36.73901824972057,8.05031611100059,17.11147441849067
96.0,-1.1055684642077783,8.532985295011152,26.284291997923212
97.0,3.065998245128633,-69.68304255213734,20.28067692216909
98.0,9.3876040707993,-7.473486331488134,1.6207155907743878
99.0,-67.11617847333366,5.0198868458074895,18.087768307432857
100.0,1.8950414447153974,-71.2946523121589,27.100328334155087
101.0,8.402194060751764,8.990657456868268,32.01759932959769
102.0,8.301815725618859,-16.769610994948163,1.680923262666187
103.0,9.180638242032208,2.970314156064765,14.388624044568816
104.0,-6.536345487345269,-67.61803867095014,26.051448420855532
105.0,0.7856520963084253,-72.46540202829307,16.611476836994107
106.0,6.511622495936514,-31.72479718370815,3.0477811828118764
107.0,9.718215825634648,6.456631838211952,1.4650848274156556
108.0,-53.76618629440303,-25.439791158508086,21.635258356715255
109.0,-70.90729086343654,-3.320291589020769,4.145666724295163
110.0,-8.895614637082973,9.687693971747816,4.909458019865655
111.0,-65.87714965931836,5.386401715670295,28.896380076182922
112.0,9.90825258127757,-13.072232079659843,7.5825778400703685
113.0,9.645588591903016,6.183335662102527,14.123811747680676
114.0,-69.38628290001614,1.030557802438295,5.158756101912505
115.0,4.710787841403045,9.822117500701326,1.7765382916435266
116.0,-63.14132901117626,-13.438819614770413,3.1026742726869503
117.0,0.05230734038193435,8.503351167959012,6.060820198829836
118.0,9.076307039555575,0.11007794851188346,8.831093431740568
119.0,-26.232533142761234,-48.960027523742,22.22292939682929
120.0,9.452410357445046,1.0941617368384822,1.4128194543895138
121.0,-55.79045098131908,7.05779554013398,23.778395066856834
122.0,9.245854680445113,-42.82276735919484,14.563432602019207
123.0,-7.723519043325972,8.944354842138434,18.780199404148682
124.0,-67.73876882773277,4.978002011692331,24.26138454977735
125.0,1.0708204121830258,-72.29233385205363,16.521375266337067
126.0,5.4643844826205275,-65.80563912699658,28.167157431342932
127.0,-10.470065448119582,9.47212000568906,18.588533999275764
128.0,8.925751103081643,2.7293545006092748,8.70334188753681
129.0,5.981032888353841,-60.3123837684046,1.2972445601787181
130.0,9.71068873835884,3.1635890359804666,1.2918889990461575
131.0,9.084796908252217,-14.891768055769269,20.188356379482286
132.0,-66.74185522431999,-3.0486941748934497,15.620639380531681
133.0,8.132410591386023,9.174643633657945,19.287725069114774
134.0,3.308480977450346,8.48316517350999,32.63117316199806
135.0,-26.48574380914912,-49.23098545828434,8.249127094291634
136.0,8.920529687320958,8.817309660780934,32.02494693727582
137.0,-45.78326393775637,7.765165227303748,23.36461530121773
138.0,-69.24711908848354,-6.1566838593191955,4.240572354747562
139.0,-57.70479981048068,7.731780644968068,6.027906271351118
140.0,-7.9821071210564405,-65.67670844488018,34.31073307091862
141.0,-50.216663818809856,7.030862359545737,6.007205058120506
142.0,8.394531171244095,8.724704986774112,13.103480598405275
143.0,10.082311883365337,-9.18470095636945,8.413102650994515
144.0,-71.1010766258602,-1.3269791629492418,22.694394193943282
145.0,8.34726997424999,-52.43558711899054,2.1578733312509653
146.0,-63.17095652451029,-13.435425036044876,3.1042357182282485
147.0,8.84142306139991,8.071381743251699,7.187337952421356
148.0,-30.57661338897979,8.639120527549569,31.0711506537102
149.0,-54.59048415493394,6.792133207801299,11.779778568289348
150.0,-71.34612907438456,-1.6697833533353335,10.708638259049124
151.0,-66.77687081552273,-9.078431438111323,22.56558430480528
152.0,9.122952124590743,6.474238542107723,26.480693546464586
153.0,7.78399196699389,9.04971854059515,32.07321283802099
154.0,5.71496936459681,9.00949793944087,6.782931770060872
155.0,5.516338082482114,-59.9250287321383,35.778550473870084
156.0,8.957474365491638,-15.763188472459948,33.39493565374233
157.0,5.929448858255937,8.566569773840268,12.650141616256688
158.0,7.56601188755191,9.193126659160388,19.14926148340621
159.0,4.594302826681709,9.004544425291005,6.709366891407465
160.0,-61.47374053998098,-11.84583057768319,10.666931079657937
161.0,-5.835188333255034,-68.10553140520027,25.923189902684125
162.0,-12.753601703867593,-63.628223487057475,16.29445572294007
163.0,9.327195237567762,6.171901455407838,7.965821306730619
164.0,-18.11355440859959,9.384273970778583,31.975532201593374
165.0,-24.95702571450029,-51.51079274675639,29.915789325610373
166.0,6.668308331424379,-57.12990389692448,35.89500595400498
167.0,-66.35630083785274,7.681279441716737,12.409761419497796
168.0,-60.645965494176814,7.4177903002628645,5.824950817993373
169.0,-65.6589050806058,4.9082366861969104,5.45570645753955
170.0,-43.76508255390345,-34.03967543013795,31.443711952108007
171.0,-39.536409889738536,7.87856205071085,30.131258233060628
172.0,-65.58458864638388,-5.955809268533245,10.338524545176636
173.0,-30.78334873126111,8.494367770393698,12.26519521393175
174.0,-40.66969029200051,-32.42409116612184,17.420794010235717
175.0,-18.002761610303256,-58.631107790201284,7.705680367265132
176.0,3.357817344630037,8.569678404577514,12.351972587811296
177.0,-57.76146828132372,-19.815809406193633,16.93790912201521
178.0,9.222535069669924,-4.576537481368702,32.978314594458865
179.0,9.027621327798899,3.0683733542027207,8.725920163157435
180.0,-33.26997211073451,-39.5658603569918,10.294153518826054
181.0,9.004185672578135,-55.43031378087639,20.53693741659326
182.0,10.282790865687018,-26.470161388619587,7.236645122164798
183.0,-63.153163030857186,-12.381638423739767,31.942110010706966
184.0,-5.5921438175941285,8.814541417213855,11.266998828416552
185.0,-23.572759741446756,-52.9901192403827,22.67046334288987
186.0,5.125481003977353,-63.257794550801854,1.1673910365444287
187.0,-47.29413785044052,-27.85114412583874,4.688899533803284
188.0,-10.168404543591675,-66.79029581505762,21.992184368523652
189.0,-14.638652721823112,-64.2337503471294,23.18518931657072
190.0,-61.30652014109671,-15.324015926194626,31.75955108410785
191.0,9.197255917805077,-41.942397663446584,14.60577825781348
192.0,9.161468465195101,-39.19707833416867,14.502229057812633
193.0,-27.551474703945935,-46.68586319304297,22.548619602074883
194.0,-71.5376430974936,1.6117836058091484,28.611122228996187
195.0,9.319962731306289,-53.79315139316294,20.402058178982593
196.0,9.512296996932045,1.7176868289098286,1.387412321994805
197.0,9.362925627436976,4.41989767116499,8.620405792169333
198.0,-66.38281784279947,-3.1896776040598676,15.131819085652417
199.0,9.370625680434486,8.653675575586856,13.529784276572824
200.0,-1.155708480973821,8.535747966706927,26.28239580044285
201.0,7.757517984569453,-46.98142136705751,9.283003965531922
202.0,8.097287922914989,9.033690267200273,32.04003750882133
203.0,-70.80269025874887,-3.5140804084486192,4.174531789315634
204.0,-9.68157012877363,9.766742624078663,5.003514500765814
205.0,9.250774952621134,-54.14863086128846,20.432355974348564
206.0,3.924805363974916,8.562754652600383,32.57935113465591
207.0,-56.55390106462253,-18.9028280615203,10.509808907434092
208.0,-36.115345487690874,8.05136605934913,12.298833305408493
209.0,-12.451683027964007,9.912247244306855,5.05243746358896
210.0,-66.938123371399,-4.905364327909575,10.256783975099639
211.0,9.718439180106083,-29.65211162518661,7.946910984589721
212.0,-0.5232660553913543,-70.0854111553269,11.731192577582647
213.0,9.706621091925351,6.6012765731560235,1.47467570501902
214.0,-8.107573771360709,-66.24709737203015,9.681245539204824
215.0,9.441297448152929,8.597561318473176,13.573285693729462
216.0,3.4501813194768225,-67.66680462129558,10.219509357464027
217.0,-30.514765136972223,-44.80544462875284,4.662949904463339
218.0,-35.99169331357604,8.091232343927713,17.105574760372548
219.0,9.101088056338147,6.961361931484649,26.39538452735613
220.0,10.074707912072316,-9.430115365672611,8.370160854052806
221.0,9.070795889849165,8.48103134332351,19.575461594785853
222.0,5.471045297130283,8.562353269683047,12.589854426201521
223.0,-71.7369540389367,0.8336003959789944,28.560687970286562
224.0,-29.80898954788356,-43.07020216709785,16.584387285590793
225.0,-71.60645806963065,1.3647705484221995,28.586551663968585
226.0,-68.93309075161872,2.7104266537574153,20.03217673892298
227.0,-30.63392477156286,8.534822507880202,12.264218870219203
228.0,9.45021699958971,1.2973376233312928,32.91739157041407
229.0,9.201624955631736,8.4579584304639,1.5724113326952374
230.0,-52.5060812537988,7.550309999724683,23.574197067187868
231.0,0.30180051625933335,8.365643307367636,18.67919792476828
232.0,-23.125069794841192,9.181905264157413,12.079198437893119
233.0,7.593503246610078,8.727480345975119,6.908796065888287
234.0,-14.332845880776471,-62.336174042803606,27.379715038782273
235.0,-59.83461613518681,-16.825528934021076,32.0004992783861
236.0,-69.78789181026946,-5.175108382679471,4.30179831753211
237.0,-23.862809069890133,-52.67461965774485,22.57032930695778
238.0,-3.0276281274326884,8.428815640220302,26.07926460930656
239.0,7.953750992210008,8.648313037321886,6.93771966496644
240.0,9.190648363328215,-2.0033667525684766,15.166407297524724
241.0,-72.79935817891314,-1.2823205442600019,11.070161752203038
242.0,1.512511884613939,8.864973026215887,12.114698266718928
243.0,-40.93413522323216,-31.717849420723585,10.712467532752632
244.0,9.128758802414639,7.030493929477921,7.587757822357591
245.0,-64.40973509566321,6.009988641082319,5.53165868321724
246.0,-26.630282713110017,-49.0492931325081,8.273916810940435
247.0,9.336948210984842,-37.957320542370745,20.31841144493918
248.0,-72.2512867900665,1.5944727347326129,23.12573816875883
249.0,-56.858952145143434,6.700987579827463,23.820964496565647
250.0,9.828408700765454,-22.36932960481068,26.611515177832665
251.0,-5.73291006413946,8.588392350733839,18.650919645919966
252.0,-14.211538762238124,9.947914176767203,5.245456121571621
253.0,9.397617264886652,-11.508440068519468,14.657361382856397
254.0,9.343344797458723,-37.89016550165363,20.315794884730074
255.0,9.095355014195325,-55.32649181482691,14.717765539397021
256.0,1.9998693866659227,-71.30250790492379,16.12911289184147
257.0,-26.560664353909825,-49.50101945388217,15.218820477049746
258.0,0.17893302645901005,8.46084101032121,26.21251864575767
259.0,10.366482610653819,-11.545937484136152,26.96736349968737
260.0,9.225544669395326,-40.09444239321255,20.234604695770248
